"DryRun","SourceExists","TipoVisual","Nombre","Relativo","RutaOrigen","DestinoPrevisto","Extension","TamanoPlanBytes","TamanoRealBytes","LastWrite","Riesgo","Motivo"
"NO_COPY","True","cctv_coverage_map","ground_source.png","Nueva carpeta (3)\CCTV\VISOR_TGL_ULTIMO_v13\ground_source.png","G:\Nueva carpeta (3)\CCTV\VISOR_TGL_ULTIMO_v13\ground_source.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__VISOR_TGL_ULTIMO_v13__ground_source.png",".png","2283118","2283118","2026-01-09T03:31:00.0000000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","ground.jpg","Nueva carpeta (3)\CCTV\VISOR_TGL_ULTIMO_v13\ground.jpg","G:\Nueva carpeta (3)\CCTV\VISOR_TGL_ULTIMO_v13\ground.jpg","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__VISOR_TGL_ULTIMO_v13__ground.jpg",".jpg","377543","377543","2026-01-09T03:31:00.0000000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","scene.json","Nueva carpeta (3)\CCTV\VISOR_TGL_ULTIMO_v13\scene.json","G:\Nueva carpeta (3)\CCTV\VISOR_TGL_ULTIMO_v13\scene.json","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__VISOR_TGL_ULTIMO_v13__scene.json",".json","574","574","2026-01-09T03:31:00.0000000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","package-lock.json","Nueva carpeta (3)\Documents\visor-cctv-unificado\package-lock.json","G:\Nueva carpeta (3)\Documents\visor-cctv-unificado\package-lock.json","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__Documents__visor-cctv-unificado__package-lock.json",".json","71719","71719","2026-01-17T19:45:28.7910000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","package.json","Nueva carpeta (3)\Documents\visor-cctv-unificado\package.json","G:\Nueva carpeta (3)\Documents\visor-cctv-unificado\package.json","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__Documents__visor-cctv-unificado__package.json",".json","480","480","2026-01-17T19:52:00.4860000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","tsconfig.json","Nueva carpeta (3)\Documents\visor-cctv-unificado\tsconfig.json","G:\Nueva carpeta (3)\Documents\visor-cctv-unificado\tsconfig.json","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__Documents__visor-cctv-unificado__tsconfig.json",".json","393","393","2026-01-17T19:45:29.5370000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","base_lerdo_layout_camaras_afueras_17-32_con_nombres.png","Nueva carpeta (3)\Downloads\DESCARGAS\base_lerdo_layout_camaras_afueras_17-32_con_nombres.png","G:\Nueva carpeta (3)\Downloads\DESCARGAS\base_lerdo_layout_camaras_afueras_17-32_con_nombres.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__Downloads__DESCARGAS__base_lerdo_layout_camaras_afueras_17-32_con_nombres.png",".png","2830453","2830453","2025-12-26T22:56:37.6970000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","base_lerdo_layout_camaras_afueras_17-32.png","Nueva carpeta (3)\Downloads\DESCARGAS\base_lerdo_layout_camaras_afueras_17-32.png","G:\Nueva carpeta (3)\Downloads\DESCARGAS\base_lerdo_layout_camaras_afueras_17-32.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__Downloads__DESCARGAS__base_lerdo_layout_camaras_afueras_17-32.png",".png","2829295","2829295","2025-12-26T22:56:13.3680000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","default_state.json","Nueva carpeta (3)\Downloads\DESCARGAS_APP_CCTV\default_state.json","G:\Nueva carpeta (3)\Downloads\DESCARGAS_APP_CCTV\default_state.json","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__Downloads__DESCARGAS_APP_CCTV__default_state.json",".json","395","395","2026-01-11T03:38:50.4550000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","scene_v15_buildings.json","Nueva carpeta (3)\Downloads\DESCARGAS_APP_CCTV\scene_v15_buildings.json","G:\Nueva carpeta (3)\Downloads\DESCARGAS_APP_CCTV\scene_v15_buildings.json","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__Downloads__DESCARGAS_APP_CCTV__scene_v15_buildings.json",".json","3434","3434","2026-01-11T03:27:16.0960000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","geo_route_or_sector_map","ABASOLO.kml","Nueva carpeta (3)\Escritorio\CCTB_tgl_bases\ABASOLO.kml","G:\Nueva carpeta (3)\Escritorio\CCTB_tgl_bases\ABASOLO.kml","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\geo_route_or_sector_map\Nueva carpeta (3)__Escritorio__CCTB_tgl_bases__ABASOLO.kml",".kml","678","678","2026-03-04T01:59:39.5140000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","geo_route_or_sector_map","TULA.kml","Nueva carpeta (3)\Escritorio\CCTB_tgl_bases\TULA.kml","G:\Nueva carpeta (3)\Escritorio\CCTB_tgl_bases\TULA.kml","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\geo_route_or_sector_map\Nueva carpeta (3)__Escritorio__CCTB_tgl_bases__TULA.kml",".kml","729","729","2026-03-04T01:45:56.5440000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
