"Status","TipoVisual","Origen","Destino","Sha256Origen","Sha256Destino","BytesDestino","Relativo"
"COPIED","cctv_coverage_map","G:\CCTV\NAVE TALLER\NAVE\ChatGPT Image 6 ene 2026, 05_34_02 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__NAVE TALLER__NAVE__ChatGPT Image 6 ene 2026, 05_34_02 a.m..png","2631B335EDBAD81B669D9FF0117224BA0ECB692D36EBDEB3EE456EDC27F095C2","2631B335EDBAD81B669D9FF0117224BA0ECB692D36EBDEB3EE456EDC27F095C2","2292659","CCTV\NAVE TALLER\NAVE\ChatGPT Image 6 ene 2026, 05_34_02 a.m..png"
"COPIED","cctv_coverage_map","G:\CCTV\NAVE TALLER\NAVE\NAVE.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__NAVE TALLER__NAVE__NAVE.png","CBA51F05513A1BF1F25080A5C1FF7E157B936D6092073823AE0339101B90748C","CBA51F05513A1BF1F25080A5C1FF7E157B936D6092073823AE0339101B90748C","2019243","CCTV\NAVE TALLER\NAVE\NAVE.png"
"COPIED","cctv_coverage_map","G:\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 03_00_11 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__OFICINAS__ChatGPT Image 6 ene 2026, 03_00_11 a.m..png","1A08CBCAFEFC558FE8578776E16D18B00753E86C83B3524D979A081485108A8E","1A08CBCAFEFC558FE8578776E16D18B00753E86C83B3524D979A081485108A8E","2129055","CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 03_00_11 a.m..png"
"COPIED","cctv_coverage_map","G:\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 03_02_37 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__OFICINAS__ChatGPT Image 6 ene 2026, 03_02_37 a.m..png","08B7C06ABE0CACD1BD999C13571E2EB0C29DC191D25589EF8D87222CE38A6060","08B7C06ABE0CACD1BD999C13571E2EB0C29DC191D25589EF8D87222CE38A6060","2309152","CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 03_02_37 a.m..png"
"COPIED","cctv_coverage_map","G:\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 03_04_40 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__OFICINAS__ChatGPT Image 6 ene 2026, 03_04_40 a.m..png","6BBD917F650B507D7261247B3132ECC637620FB9863105168501A86649D01812","6BBD917F650B507D7261247B3132ECC637620FB9863105168501A86649D01812","2520787","CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 03_04_40 a.m..png"
"COPIED","cctv_coverage_map","G:\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 03_06_29 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__OFICINAS__ChatGPT Image 6 ene 2026, 03_06_29 a.m..png","1393E7080DC2E141B7ED26CF67C6C926C010080F52E88EA5714A7DBAA3896321","1393E7080DC2E141B7ED26CF67C6C926C010080F52E88EA5714A7DBAA3896321","2377703","CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 03_06_29 a.m..png"
"COPIED","cctv_coverage_map","G:\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 03_10_30 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__OFICINAS__ChatGPT Image 6 ene 2026, 03_10_30 a.m..png","1393E7080DC2E141B7ED26CF67C6C926C010080F52E88EA5714A7DBAA3896321","1393E7080DC2E141B7ED26CF67C6C926C010080F52E88EA5714A7DBAA3896321","2377703","CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 03_10_30 a.m..png"
"COPIED","cctv_coverage_map","G:\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 03_10_39 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__OFICINAS__ChatGPT Image 6 ene 2026, 03_10_39 a.m..png","28285A7A2B1DD8B96306DD8A74F301DF25645AF2BDBF47353108D18027A8D4E1","28285A7A2B1DD8B96306DD8A74F301DF25645AF2BDBF47353108D18027A8D4E1","2486249","CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 03_10_39 a.m..png"
"COPIED","cctv_coverage_map","G:\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 04_05_53 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__OFICINAS__ChatGPT Image 6 ene 2026, 04_05_53 a.m..png","F3C161020E7ADC87294A6EE0208977E5BD456382AAD0CDD5DA40AB97DCAD4D1D","F3C161020E7ADC87294A6EE0208977E5BD456382AAD0CDD5DA40AB97DCAD4D1D","2329910","CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 04_05_53 a.m..png"
"COPIED","cctv_coverage_map","G:\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 04_06_11 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__OFICINAS__ChatGPT Image 6 ene 2026, 04_06_11 a.m..png","848E3FF7AB92D206A043E63C37A650C821373878F0CDBEC8ABEE7F3BE0E04B5A","848E3FF7AB92D206A043E63C37A650C821373878F0CDBEC8ABEE7F3BE0E04B5A","2246310","CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 04_06_11 a.m..png"
"COPIED","cctv_coverage_map","G:\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 04_07_03 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__OFICINAS__ChatGPT Image 6 ene 2026, 04_07_03 a.m..png","08B7C06ABE0CACD1BD999C13571E2EB0C29DC191D25589EF8D87222CE38A6060","08B7C06ABE0CACD1BD999C13571E2EB0C29DC191D25589EF8D87222CE38A6060","2309152","CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 04_07_03 a.m..png"
"COPIED","cctv_coverage_map","G:\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 04_07_09 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__OFICINAS__ChatGPT Image 6 ene 2026, 04_07_09 a.m..png","1A08CBCAFEFC558FE8578776E16D18B00753E86C83B3524D979A081485108A8E","1A08CBCAFEFC558FE8578776E16D18B00753E86C83B3524D979A081485108A8E","2129055","CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 04_07_09 a.m..png"
"COPIED","cctv_coverage_map","G:\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 04_07_14 a.m. - copia.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__OFICINAS__ChatGPT Image 6 ene 2026, 04_07_14 a.m. - copia.png","1A08CBCAFEFC558FE8578776E16D18B00753E86C83B3524D979A081485108A8E","1A08CBCAFEFC558FE8578776E16D18B00753E86C83B3524D979A081485108A8E","2129055","CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 04_07_14 a.m. - copia.png"
"COPIED","cctv_coverage_map","G:\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 04_07_14 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__OFICINAS__ChatGPT Image 6 ene 2026, 04_07_14 a.m..png","1A08CBCAFEFC558FE8578776E16D18B00753E86C83B3524D979A081485108A8E","1A08CBCAFEFC558FE8578776E16D18B00753E86C83B3524D979A081485108A8E","2129055","CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 04_07_14 a.m..png"
"COPIED","cctv_coverage_map","G:\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 04_07_21 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__OFICINAS__ChatGPT Image 6 ene 2026, 04_07_21 a.m..png","1393E7080DC2E141B7ED26CF67C6C926C010080F52E88EA5714A7DBAA3896321","1393E7080DC2E141B7ED26CF67C6C926C010080F52E88EA5714A7DBAA3896321","2377703","CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 04_07_21 a.m..png"
"COPIED","cctv_coverage_map","G:\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 04_07_32 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__OFICINAS__ChatGPT Image 6 ene 2026, 04_07_32 a.m..png","1A08CBCAFEFC558FE8578776E16D18B00753E86C83B3524D979A081485108A8E","1A08CBCAFEFC558FE8578776E16D18B00753E86C83B3524D979A081485108A8E","2129055","CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 04_07_32 a.m..png"
"COPIED","cctv_coverage_map","G:\CCTV\OFICINAS\Gemini_Generated_Image_x8c6ggx8c6ggx8c6.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__OFICINAS__Gemini_Generated_Image_x8c6ggx8c6ggx8c6.png","1A08CBCAFEFC558FE8578776E16D18B00753E86C83B3524D979A081485108A8E","1A08CBCAFEFC558FE8578776E16D18B00753E86C83B3524D979A081485108A8E","2129055","CCTV\OFICINAS\Gemini_Generated_Image_x8c6ggx8c6ggx8c6.png"
"COPIED","cctv_coverage_map","G:\CCTV\OFICINAS\PANTA ALTA 2.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__OFICINAS__PANTA ALTA 2.png","23305CFE8BDBD18D915790753315B2848D54890BBCC6896F5CA817F07A738057","23305CFE8BDBD18D915790753315B2848D54890BBCC6896F5CA817F07A738057","10151842","CCTV\OFICINAS\PANTA ALTA 2.png"
"COPIED","cctv_coverage_map","G:\CCTV\OFICINAS\ofi\ChatGPT Image 6 ene 2026, 04_05_12 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__OFICINAS__ofi__ChatGPT Image 6 ene 2026, 04_05_12 a.m..png","25E2F422024B0232D7BF47BA92C44D8F30101B556291BF2CF7E1622964344BEF","25E2F422024B0232D7BF47BA92C44D8F30101B556291BF2CF7E1622964344BEF","1487384","CCTV\OFICINAS\ofi\ChatGPT Image 6 ene 2026, 04_05_12 a.m..png"
"COPIED","cctv_coverage_map","G:\CCTV\OFICINAS\ofi\ChatGPT Image 6 ene 2026, 04_39_50 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__OFICINAS__ofi__ChatGPT Image 6 ene 2026, 04_39_50 a.m..png","E3CCFD513084EF35A6D516D113298D5114FF8FED57465AC5B98B49FE73C56D5B","E3CCFD513084EF35A6D516D113298D5114FF8FED57465AC5B98B49FE73C56D5B","2433265","CCTV\OFICINAS\ofi\ChatGPT Image 6 ene 2026, 04_39_50 a.m..png"
"COPIED","cctv_coverage_map","G:\CCTV\OFICINAS\ofi\ChatGPT Image 6 ene 2026, 04_44_12 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__OFICINAS__ofi__ChatGPT Image 6 ene 2026, 04_44_12 a.m..png","9207762ABC617F2200872629E331387BDA4512FADC42484A7D940A98720C1BF2","9207762ABC617F2200872629E331387BDA4512FADC42484A7D940A98720C1BF2","2294172","CCTV\OFICINAS\ofi\ChatGPT Image 6 ene 2026, 04_44_12 a.m..png"
"COPIED","cctv_coverage_map","G:\CCTV\OFICINAS\ofi\ChatGPT Image 6 ene 2026, 05_46_48 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__OFICINAS__ofi__ChatGPT Image 6 ene 2026, 05_46_48 a.m..png","F3C9BF7300386DE4FEC79C65E840591C12356DD94F864C6632E2D6CB3B7DF6C4","F3C9BF7300386DE4FEC79C65E840591C12356DD94F864C6632E2D6CB3B7DF6C4","1484928","CCTV\OFICINAS\ofi\ChatGPT Image 6 ene 2026, 05_46_48 a.m..png"
"COPIED","cctv_coverage_map","G:\CCTV\OFICINAS\ofi\nave acceso.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__OFICINAS__ofi__nave acceso.png","F391605CAD1078F8E132777F55E877A4D8C66A7E8462C7B73AA64060198D1939","F391605CAD1078F8E132777F55E877A4D8C66A7E8462C7B73AA64060198D1939","2991482","CCTV\OFICINAS\ofi\nave acceso.png"
"COPIED","cctv_coverage_map","G:\CCTV\OFICINAS\ofi\o.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__OFICINAS__ofi__o.png","F1D234D1224939FE432D2774B229AE0A490D951691102A1BB2C14E505885E234","F1D234D1224939FE432D2774B229AE0A490D951691102A1BB2C14E505885E234","2156222","CCTV\OFICINAS\ofi\o.png"
"COPIED","cctv_coverage_map","G:\CCTV\VISOR_BASE_FINAL_\3d\ground_source.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__VISOR_BASE_FINAL___3d__ground_source.png","B293205890E43A85ADABD1FF04992D9D342BEB7D35F6097E302F9D9AAC0FAE30","B293205890E43A85ADABD1FF04992D9D342BEB7D35F6097E302F9D9AAC0FAE30","2283118","CCTV\VISOR_BASE_FINAL_\3d\ground_source.png"
"COPIED","cctv_coverage_map","G:\CCTV\VISOR_BASE_FINAL_\3d\ground.jpg","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__VISOR_BASE_FINAL___3d__ground.jpg","9B468C82D907FD03444F86B0443C8412912409666E58E160B687834C41C1CF55","9B468C82D907FD03444F86B0443C8412912409666E58E160B687834C41C1CF55","377543","CCTV\VISOR_BASE_FINAL_\3d\ground.jpg"
"COPIED","cctv_coverage_map","G:\CCTV\VISOR_BASE_FINAL_\3d\scene.json","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__VISOR_BASE_FINAL___3d__scene.json","9C259E34E6A0607DDB0BC80F9492B29E1E5CF1A2AE2321F2A96886279BA2B75A","9C259E34E6A0607DDB0BC80F9492B29E1E5CF1A2AE2321F2A96886279BA2B75A","574","CCTV\VISOR_BASE_FINAL_\3d\scene.json"
"COPIED","cctv_coverage_map","G:\CCTV\VISOR_BASE_FINAL_EDIT_EDIFICIOS\3d\ground_source.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__VISOR_BASE_FINAL_EDIT_EDIFICIOS__3d__ground_source.png","97AD6C992D6BE6D6948D56889EFFE0CBE7838D09137088FD65A4E1AEB85EDE34","97AD6C992D6BE6D6948D56889EFFE0CBE7838D09137088FD65A4E1AEB85EDE34","5411259","CCTV\VISOR_BASE_FINAL_EDIT_EDIFICIOS\3d\ground_source.png"
"COPIED","cctv_coverage_map","G:\CCTV\VISOR_BASE_FINAL_EDIT_EDIFICIOS\3d\ground.jpg","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__VISOR_BASE_FINAL_EDIT_EDIFICIOS__3d__ground.jpg","24ABCD9BB8381CA0B807EE5B406AA9E9820BCAEDFF04B74D3A0D97F6F154C4D4","24ABCD9BB8381CA0B807EE5B406AA9E9820BCAEDFF04B74D3A0D97F6F154C4D4","593962","CCTV\VISOR_BASE_FINAL_EDIT_EDIFICIOS\3d\ground.jpg"
"COPIED","cctv_coverage_map","G:\CCTV\VISOR_BASE_FINAL_EDIT_EDIFICIOS\3d\scene.json","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__VISOR_BASE_FINAL_EDIT_EDIFICIOS__3d__scene.json","9C259E34E6A0607DDB0BC80F9492B29E1E5CF1A2AE2321F2A96886279BA2B75A","9C259E34E6A0607DDB0BC80F9492B29E1E5CF1A2AE2321F2A96886279BA2B75A","574","CCTV\VISOR_BASE_FINAL_EDIT_EDIFICIOS\3d\scene.json"
"COPIED","cctv_coverage_map","G:\CCTV\VISOR_BASE_FINAL_EDIT_EDIFICIOS_FIX\3d\ground_source.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__VISOR_BASE_FINAL_EDIT_EDIFICIOS_FIX__3d__ground_source.png","97AD6C992D6BE6D6948D56889EFFE0CBE7838D09137088FD65A4E1AEB85EDE34","97AD6C992D6BE6D6948D56889EFFE0CBE7838D09137088FD65A4E1AEB85EDE34","5411259","CCTV\VISOR_BASE_FINAL_EDIT_EDIFICIOS_FIX\3d\ground_source.png"
"COPIED","cctv_coverage_map","G:\CCTV\VISOR_BASE_FINAL_EDIT_EDIFICIOS_FIX\3d\ground.jpg","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__VISOR_BASE_FINAL_EDIT_EDIFICIOS_FIX__3d__ground.jpg","24ABCD9BB8381CA0B807EE5B406AA9E9820BCAEDFF04B74D3A0D97F6F154C4D4","24ABCD9BB8381CA0B807EE5B406AA9E9820BCAEDFF04B74D3A0D97F6F154C4D4","593962","CCTV\VISOR_BASE_FINAL_EDIT_EDIFICIOS_FIX\3d\ground.jpg"
"COPIED","cctv_coverage_map","G:\CCTV\VISOR_BASE_FINAL_EDIT_EDIFICIOS_FIX\3d\scene.json","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__VISOR_BASE_FINAL_EDIT_EDIFICIOS_FIX__3d__scene.json","9C259E34E6A0607DDB0BC80F9492B29E1E5CF1A2AE2321F2A96886279BA2B75A","9C259E34E6A0607DDB0BC80F9492B29E1E5CF1A2AE2321F2A96886279BA2B75A","574","CCTV\VISOR_BASE_FINAL_EDIT_EDIFICIOS_FIX\3d\scene.json"
"COPIED","cctv_coverage_map","G:\CCTV\VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v11_REPORTE\camera_plan_source.xlsx","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v11_REPORTE__camera_plan_source.xlsx","47F24119FF18D66629B41E4188D4137DDF601C66C6F606CD0077486645827A8B","47F24119FF18D66629B41E4188D4137DDF601C66C6F606CD0077486645827A8B","6093","CCTV\VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v11_REPORTE\camera_plan_source.xlsx"
"COPIED","cctv_coverage_map","G:\CCTV\VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v11_REPORTE\camera_plan.json","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v11_REPORTE__camera_plan.json","3D1352A0CDFA918AD6EA58B24F0C4E4FFBEE4BCBA196E48D6C45F6805AB96879","3D1352A0CDFA918AD6EA58B24F0C4E4FFBEE4BCBA196E48D6C45F6805AB96879","10011","CCTV\VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v11_REPORTE\camera_plan.json"
"COPIED","cctv_coverage_map","G:\CCTV\VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v11_REPORTE\ground_source.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v11_REPORTE__ground_source.png","B293205890E43A85ADABD1FF04992D9D342BEB7D35F6097E302F9D9AAC0FAE30","B293205890E43A85ADABD1FF04992D9D342BEB7D35F6097E302F9D9AAC0FAE30","2283118","CCTV\VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v11_REPORTE\ground_source.png"
"COPIED","cctv_coverage_map","G:\CCTV\VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v11_REPORTE\ground.jpg","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v11_REPORTE__ground.jpg","9B468C82D907FD03444F86B0443C8412912409666E58E160B687834C41C1CF55","9B468C82D907FD03444F86B0443C8412912409666E58E160B687834C41C1CF55","377543","CCTV\VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v11_REPORTE\ground.jpg"
